DropGroupID,Enabled,Item,Weight,CountMin,CountMax,FitClass
118026,1,10820,20,1,1,32
118047,1,118027,1,1,1,63
118047,1,118028,1,1,1,63
118047,1,118029,1,1,1,63
118047,1,118030,1,1,1,63
118047,1,118031,1,1,1,63
118047,1,118032,1,1,1,63
118047,1,118033,1,1,1,63
118047,1,118034,1,1,1,63
118047,1,118035,1,1,1,63
118047,1,118036,1,1,1,63
118047,1,118037,1,1,1,63
118047,1,118038,1,1,1,63
118047,1,118039,1,1,1,63
118047,1,118040,1,1,1,63
118047,1,118041,1,1,1,63
118047,1,118042,1,1,1,63
118047,1,118043,1,1,1,63
118047,1,118044,1,1,1,63
118047,1,118045,1,1,1,63
118047,1,118046,1,1,1,63
118047,1,118047,1,1,1,63
118049,1,118049,1,1,1,63
118050,1,118050,1,1,1,63
119000,1,119000,1,1,1,63
119000,1,119001,1,1,1,63
119001,1,119001,3,1,1,63
119001,1,119002,1,1,1,63
119002,1,119001,5,1,1,63
119002,1,119002,4,1,1,63
119002,1,119003,1,1,1,63
119003,1,119003,1,1,1,63
119003,1,119004,1,1,1,63
119008,1,119008,1,1,1,63
119991,1,99920025,1,1,1,63
120001,1,120001,1,1,1,63
120002,1,120002,1,1,1,63
120003,1,120003,1,1,1,63
120004,1,120004,1,1,1,63
120101,1,120101,1,1,1,63
120102,1,120102,1,1,1,63
120103,1,120103,1,1,1,63
120104,1,120104,1,1,1,63
121001,1,110011,1,2,5,63
121002,1,110006,1,1,1,1
121003,1,110007,1,1,1,2
121004,1,110008,1,1,1,16
121005,1,110009,1,1,1,4
121006,1,110010,1,1,1,8
121007,1,110011,1,5,9,63
121008,1,110012,1,1,1,63
121009,1,110013,1,1,1,32
121101,1,110006,1,3,5,1
121102,1,110007,1,3,5,2
121103,1,110008,1,3,5,16
121104,1,110009,1,3,5,4
121105,1,110010,1,3,5,8
121106,1,110011,1,40,60,63
121107,1,110012,1,1,1,63
121108,1,110006,1,1,4,1
121109,1,110007,1,1,4,2
121110,1,110008,1,1,4,16
121111,1,110009,1,1,4,4
121112,1,110010,1,1,4,8
121113,1,110011,1,20,40,63
121114,1,110012,1,1,1,63
121115,1,110013,1,3,5,32
121116,1,110013,1,1,4,32
121201,1,110006,1,40,60,1
121202,1,110007,1,40,60,2
121203,1,110008,1,40,60,16
121204,1,110009,1,40,60,4
121205,1,110010,1,40,60,8
121206,1,110011,1,700,900,63
121207,1,110012,1,8,12,63
121208,1,110006,1,15,21,1
121209,1,110007,1,15,21,2
121210,1,110008,1,15,21,16
121211,1,110009,1,15,21,4
121212,1,110010,1,15,21,8
121213,1,110011,1,200,400,63
121214,1,110012,1,6,10,63
121215,1,110006,1,4,8,1
121216,1,110007,1,4,8,2
121217,1,110008,1,4,8,16
121218,1,110009,1,4,8,4
121219,1,110010,1,4,8,8
121220,1,110011,1,30,50,63
121221,1,110012,1,2,4,63
121222,1,110013,1,40,60,32
121223,1,110013,1,15,21,32
121224,1,110013,1,4,8,32
121301,1,110006,1,60,90,1
121302,1,110007,1,60,90,2
121303,1,110008,1,60,90,16
121304,1,110009,1,60,90,4
121305,1,110010,1,60,90,8
121306,1,110011,1,1050,1350,63
121307,1,110012,1,12,18,63
121308,1,110006,1,22,32,1
121309,1,110007,1,22,32,2
121310,1,110008,1,22,32,16
121311,1,110009,1,22,32,4
121312,1,110010,1,22,32,8
121313,1,110011,1,300,600,63
121314,1,110012,1,9,15,63
121315,1,110006,1,6,12,1
121316,1,110007,1,6,12,2
121317,1,110008,1,6,12,16
121318,1,110009,1,6,12,4
121319,1,110010,1,6,12,8
121320,1,110011,1,45,75,63
121321,1,110012,1,3,6,63
121322,1,110013,1,60,90,32
121323,1,110013,1,22,32,32
121324,1,110013,1,6,12,32
1210010,1,121001,1,1,1,63
1210020,1,121002,1,1,1,63
1210030,1,121003,1,1,1,63
1210040,1,121004,1,1,1,63
1210050,1,121005,1,1,1,63
1210060,1,121006,1,1,1,63
1210070,1,121007,1,1,1,63
1210080,1,121008,1,1,1,63
1210090,1,121009,1,1,1,63
1210100,1,121010,1,1,1,63
1210110,1,121011,1,1,1,63
1210120,1,121012,1,1,1,63
1210130,1,121013,1,1,1,63
1210140,1,121014,1,1,1,63
1210150,1,121015,1,1,1,63
1220010,1,122001,1,1,1,63
1220020,1,122002,1,1,1,63
1220030,1,122003,1,1,1,63
1220040,1,122004,1,1,1,63
1220050,1,122005,1,1,1,63
1220060,1,122006,1,1,1,63
1220070,1,122007,1,1,1,63
1220080,1,122008,1,1,1,63
1220090,1,122009,1,1,1,63
1220100,1,122010,1,1,1,63
1220110,1,122011,1,1,1,63
1220120,1,122012,1,1,1,63
1220130,1,122013,1,1,1,63
1220140,1,122014,1,1,1,63
1220150,1,122015,1,1,1,63
130001,1,130001,1,1,1,63
130111,1,130111,1,1,1,16
130112,1,130112,1,1,1,16
130113,1,130113,1,1,1,16
130114,1,130114,1,1,1,16
130115,1,130115,1,1,1,16
130116,1,130116,1,1,1,16
130117,1,130117,1,1,1,16
130118,1,130118,1,1,1,16
130119,1,130119,1,1,1,16
130121,1,130121,1,1,1,63
130122,1,130122,1,1,1,63
130123,1,130123,1,1,1,63
130124,1,130124,1,1,1,63
130125,1,130125,1,1,1,63
130126,1,130126,1,1,1,63
130127,1,130127,1,1,1,63
130128,1,130128,1,1,1,63
130129,1,130129,1,1,1,63
130211,1,130211,1,1,1,63
130212,1,130212,1,1,1,63
130213,1,130213,1,1,1,63
130214,1,130214,1,1,1,63
130215,1,130215,1,1,1,63
130216,1,130216,1,1,1,63
130217,1,130217,1,1,1,63
130218,1,130218,1,1,1,63
130219,1,130219,1,1,1,63
130221,1,130221,1,1,1,63
130222,1,130222,1,1,1,63
130223,1,130223,1,1,1,63
130224,1,130224,1,1,1,63
130225,1,130225,1,1,1,63
130226,1,130226,1,1,1,63
130227,1,130227,1,1,1,63
130228,1,130228,1,1,1,63
130229,1,130229,1,1,1,63
130311,1,130311,1,1,1,63
130312,1,130312,1,1,1,63
130313,1,130313,1,1,1,63
130314,1,130314,1,1,1,63
130315,1,130315,1,1,1,63
130316,1,130316,1,1,1,63
130317,1,130317,1,1,1,63
130318,1,130318,1,1,1,63
130319,1,130319,1,1,1,63
130321,1,130321,1,1,1,2
130322,1,130322,1,1,1,2
130323,1,130323,1,1,1,2
130324,1,130324,1,1,1,2
130325,1,130325,1,1,1,2
130326,1,130326,1,1,1,2
130327,1,130327,1,1,1,2
130328,1,130328,1,1,1,2
130329,1,130329,1,1,1,2
130411,1,130411,1,1,1,63
130412,1,130412,1,1,1,63
130413,1,130413,1,1,1,63
130414,1,130414,1,1,1,63
130415,1,130415,1,1,1,63
130416,1,130416,1,1,1,63
130417,1,130417,1,1,1,63
130418,1,130418,1,1,1,63
130419,1,130419,1,1,1,63
130421,1,130421,1,1,1,1
130422,1,130422,1,1,1,1
130423,1,130423,1,1,1,1
130424,1,130424,1,1,1,1
130425,1,130425,1,1,1,1
130426,1,130426,1,1,1,1
130427,1,130427,1,1,1,1
130428,1,130428,1,1,1,1
130429,1,130429,1,1,1,1
130511,1,130511,1,1,1,63
130512,1,130512,1,1,1,63
130513,1,130513,1,1,1,63
130514,1,130514,1,1,1,63
130515,1,130515,1,1,1,63
130516,1,130516,1,1,1,63
130517,1,130517,1,1,1,63
130518,1,130518,1,1,1,63
130519,1,130519,1,1,1,63
130521,1,130521,1,1,1,63
130522,1,130522,1,1,1,63
130523,1,130523,1,1,1,63
130524,1,130524,1,1,1,63
130525,1,130525,1,1,1,63
130526,1,130526,1,1,1,63
130527,1,130527,1,1,1,63
130528,1,130528,1,1,1,63
130529,1,130529,1,1,1,63
130901,1,130901,1,1,1,63
130902,1,130902,1,1,1,63
130903,1,130903,1,1,1,63
130904,1,130904,1,1,1,63
130905,1,130905,1,1,1,63
130906,1,130906,1,1,1,63
130907,1,130907,1,1,1,63
130908,1,130908,1,1,1,63
130909,1,130909,1,1,1,63
130911,1,130911,1,1,1,63
130912,1,130912,1,1,1,63
130913,1,130913,1,1,1,63
130914,1,130914,1,1,1,63
130915,1,130915,1,1,1,63
130916,1,130916,1,1,1,63
130917,1,130917,1,1,1,63
130918,1,130918,1,1,1,63
130919,1,130919,1,1,1,63
130921,1,130921,1,1,1,63
130922,1,130922,1,1,1,63
130923,1,130923,1,1,1,63
130924,1,130924,1,1,1,63
130925,1,130925,1,1,1,63
130926,1,130926,1,1,1,63
130927,1,130927,1,1,1,63
130928,1,130928,1,1,1,63
130929,1,130929,1,1,1,63
140001,1,140001,1,1,1,63
140002,1,140002,1,1,1,63
140003,1,140003,1,1,1,63
140004,1,140004,1,1,1,63
140005,1,140005,1,1,1,63
140006,1,140001,1,1,1,63
140007,1,140001,1,2,2,63
200011,1,200011,1,1,1,1
200012,1,200012,1,1,1,1
200013,1,200013,1,1,1,1
200021,1,200021,1,1,1,2
200022,1,200022,1,1,1,2
200023,1,200023,1,1,1,2
200031,1,200031,1,1,1,16
200032,1,200032,1,1,1,16
200033,1,200033,1,1,1,16
200010,1,1,1,8,11,63
200050,1,1,1,42,57,63
200070,1,1,1,59,80,63
200100,1,1,1,85,115,63
200120,1,1,1,102,138,63
200190,1,1,1,161,218,63
200200,1,1,1,170,230,63
200220,1,1,1,187,253,63
200250,1,1,1,212,287,63
200280,1,1,1,238,322,63
200300,1,1,1,255,345,63
200375,1,1,1,318,431,63
200450,1,1,1,382,517,63
200500,1,1,1,425,575,63
200750,1,1,1,637,862,63
200800,1,1,1,680,920,63
201000,1,1,1,850,1150,63
201160,1,1,1,986,1334,63
201200,1,1,1,1020,1380,63
201400,1,1,1,1190,1610,63
201600,1,1,1,1360,1840,63
201800,1,1,1,1530,2070,63
202000,1,1,1,1700,2300,63
202200,1,1,1,1870,2530,63
202400,1,1,1,2040,2760,63
202500,1,1,1,2125,2875,63
202800,1,1,1,2380,3220,63
203200,1,1,1,2720,3680,63
203500,1,1,1,2975,4025,63
203600,1,1,1,3060,4140,63
204000,1,1,1,3400,4600,63
204400,1,1,1,3740,5060,63
204800,1,1,1,4080,5520,63
205000,1,1,1,4250,5750,63
205600,1,1,1,4760,6440,63
206000,1,1,1,5100,6900,63
207000,1,1,1,5950,8050,63
208000,1,1,1,6800,9200,63
208400,1,1,1,7140,9660,63
209000,1,1,1,7650,10350,63
209800,1,1,1,8330,11270,63
210000,1,1,1,8500,11500,63
211000,1,1,1,9350,12650,63
211200,1,1,1,9520,12880,63
212000,1,1,1,10200,13800,63
212600,1,1,1,10710,14490,63
213000,1,1,1,11050,14950,63
214000,1,1,1,11900,16100,63
215000,1,1,1,12750,17250,63
215400,1,1,1,13090,17710,63
216800,1,1,1,14280,19320,63
217500,1,1,1,14875,20125,63
220000,1,1,1,17000,23000,63
230000,1,1,1,25500,34500,63
299998,1,1,1,200000,200000,63
299999,1,1,1,100000,100000,63
300050,1,0,1,42,58,63
300070,1,0,1,60,80,63
300100,1,0,1,85,115,63
300150,1,0,1,120,180,63
300200,1,0,1,180,220,63
300250,1,0,1,230,270,63
300300,1,0,1,280,320,63
300350,1,0,1,330,370,63
300400,1,0,1,380,420,63
300450,1,0,1,430,470,63
300500,1,0,1,480,520,63
300550,1,0,1,530,570,63
300600,1,0,1,580,620,63
300650,1,0,1,630,670,63
300700,1,0,1,680,720,63
300750,1,0,1,730,770,63
300800,1,0,1,780,820,63
301500,1,0,1,1500,1500,63
302500,1,0,1,2500,2500,63
400001,1,10110,1,1,1,16
400001,1,10120,1,1,1,63
400001,1,10220,1,1,1,63
400001,1,10320,1,1,1,2
400001,1,10420,1,1,1,1
400001,1,10520,1,1,1,63
400001,1,10620,1,1,1,4
400001,1,10720,1,1,1,8
400101,1,114003,1,1,1,63
400101,1,114004,1,1,1,63
400101,1,114005,1,1,1,63
400101,1,114006,1,1,1,63
400101,1,114007,1,1,1,63
400101,1,114008,1,1,1,63
400101,1,114009,1,1,1,63
400101,1,114010,1,1,1,63
400101,1,114011,1,1,1,63
400101,1,114012,1,1,1,63
400101,1,114013,1,1,1,63
410001,1,91128,1,1,1,63
410002,1,91128,1,1,1,63
410003,1,91129,1,1,1,63
410004,1,91134,1,1,1,63
410005,1,91133,1,1,1,63
410006,1,1500717,1,1,1,63
410007,1,1500717,1,1,1,63
420001,1,1500353,1,1,1,63
420001,1,801,1,1,1,2
420002,1,1500353,1,1,1,63
420003,1,1500066,1,1,1,63
420004,1,1500365,1,1,1,63
420005,1,1500366,1,1,1,63
420006,1,202001,2000,1,1,1
420006,1,202002,4000,1,1,2
420006,1,202003,4000,1,1,16
420006,1,202004,4000,1,1,4
420006,1,202005,8000,1,1,63
420006,1,202000,4000,1,1,8
420006,1,202007,2000,1,1,32
420007,1,111055,1,1,1,1
420007,1,111056,1,1,1,2
420007,1,111057,1,1,1,16
420007,1,111077,1,1,1,4
420007,1,111095,1,1,1,8
420007,1,111305,1,1,1,32
500001,1,21001,1,1,1,1
500001,1,21002,1,1,1,2
500001,1,21003,1,1,1,16
500001,1,21004,1,1,1,4
500001,1,21005,1,1,1,8
500001,1,21006,1,1,1,32
500002,1,99920016,1,1,1,33
500002,1,99920020,1,1,1,2
500002,1,99920021,1,1,1,16
500002,1,99930014,1,1,1,16
500002,1,99930017,1,1,1,2
500002,1,99930018,1,1,1,33
500002,1,99940015,1,1,1,16
500002,1,99940011,1,1,1,2
500002,1,99940020,1,1,1,63
500002,1,99920044,1,1,1,4
500002,1,99930048,1,1,1,4
500002,1,99940037,1,1,1,4
500002,1,99920073,1,1,1,8
500002,1,99930074,1,1,1,8
500002,1,99940072,1,1,1,8
500003,1,99920017,1,1,1,33
500003,1,99920018,1,1,1,16
500003,1,99920019,1,1,1,2
500003,1,99930019,1,1,1,33
500003,1,99930020,1,1,1,2
500003,1,99930021,1,1,1,16
500003,1,99940010,1,1,1,16
500003,1,99940012,1,1,1,33
500003,1,99940016,1,1,1,2
500003,1,99940021,1,1,1,63
500003,1,99920045,1,1,1,4
500003,1,99930049,1,1,1,4
500003,1,99940038,1,1,1,4
500003,1,99920074,1,1,1,8
500003,1,99930075,1,1,1,8
500003,1,99940073,1,1,1,8
500003,1,99920084,1,1,1,32
500003,1,99930085,1,1,1,32
500003,1,99940083,1,1,1,32
600001,1,113001,1,1,1,1
600001,1,113002,1,1,1,1
600001,1,113003,1,1,1,1
600001,1,113004,1,1,1,1
600001,1,113005,1,1,1,1
600001,1,113006,1,1,1,1
600001,1,113007,1,1,1,1
600001,1,113008,1,1,1,1
600002,1,113009,1,1,1,1
600002,1,113010,1,1,1,1
600002,1,113011,1,1,1,1
600002,1,113012,1,1,1,1
600002,1,113013,1,1,1,1
600002,1,113014,1,1,1,1
600002,1,113015,1,1,1,1
600002,1,113016,1,1,1,1
600003,1,113017,1,1,1,2
600003,1,113018,1,1,1,2
600003,1,113019,1,1,1,2
600003,1,113020,1,1,1,2
600003,1,113021,1,1,1,2
600003,1,113022,1,1,1,2
600003,1,113023,1,1,1,2
600003,1,113024,1,1,1,2
600004,1,113025,1,1,1,2
600004,1,113026,1,1,1,2
600004,1,113027,1,1,1,2
600004,1,113028,1,1,1,2
600004,1,113029,1,1,1,2
600004,1,113030,1,1,1,2
600004,1,113031,1,1,1,2
600004,1,113032,1,1,1,2
600005,1,113033,1,1,1,16
600005,1,113034,1,1,1,16
600005,1,113035,1,1,1,16
600005,1,113036,1,1,1,16
600005,1,113037,1,1,1,16
600005,1,113038,1,1,1,16
600005,1,113039,1,1,1,16
600005,1,113040,1,1,1,16
600006,1,113041,1,1,1,16
600006,1,113042,1,1,1,16
600006,1,113043,1,1,1,16
600006,1,113044,1,1,1,16
600006,1,113045,1,1,1,16
600006,1,113046,1,1,1,16
600006,1,113047,1,1,1,16
600006,1,113048,1,1,1,16
600007,1,113049,1,1,1,1
600007,1,113050,1,1,1,1
600007,1,113051,1,1,1,1
600007,1,113052,1,1,1,1
600008,1,113053,1,1,1,2
600008,1,113054,1,1,1,2
600008,1,113055,1,1,1,2
600008,1,113056,1,1,1,2
600009,1,113057,1,1,1,16
600009,1,113058,1,1,1,16
600009,1,113059,1,1,1,16
600009,1,113060,1,1,1,16
600010,1,113061,1,1,1,1
600010,1,113062,1,1,1,1
600010,1,113063,1,1,1,1
600010,1,113064,1,1,1,1
600011,1,113065,1,1,1,2
600011,1,113066,1,1,1,2
600011,1,113067,1,1,1,2
600011,1,113068,1,1,1,2
600012,1,113069,1,1,1,16
600012,1,113070,1,1,1,16
600012,1,113071,1,1,1,16
600012,1,113072,1,1,1,16
600013,1,113073,1,1,1,1
600013,1,113074,1,1,1,1
600013,1,113075,1,1,1,1
600013,1,113076,1,1,1,1
600014,1,113077,1,1,1,2
600014,1,113078,1,1,1,2
600014,1,113079,1,1,1,2
600014,1,113080,1,1,1,2
600015,1,113081,1,1,1,16
600015,1,113082,1,1,1,16
600015,1,113083,1,1,1,16
600015,1,113084,1,1,1,16
600016,1,113085,1,1,1,1
600016,1,113086,1,1,1,1
600016,1,113087,1,1,1,1
600016,1,113088,1,1,1,1
600017,1,113089,1,1,1,2
600017,1,113090,1,1,1,2
600017,1,113091,1,1,1,2
600017,1,113092,1,1,1,2
600018,1,113093,1,1,1,16
600018,1,113094,1,1,1,16
600018,1,113095,1,1,1,16
600018,1,113096,1,1,1,16
600019,1,113097,1,1,1,1
600019,1,113098,1,1,1,1
600019,1,113099,1,1,1,1
600019,1,113100,1,1,1,1
600020,1,113101,1,1,1,2
600020,1,113102,1,1,1,2
600020,1,113103,1,1,1,2
600020,1,113104,1,1,1,2
600021,1,113105,1,1,1,16
600021,1,113106,1,1,1,16
600021,1,113107,1,1,1,16
600021,1,113108,1,1,1,16
600022,1,113001,10,1,1,1
600022,1,113002,10,1,1,1
600022,1,113003,10,1,1,1
600022,1,113004,10,1,1,1
600022,1,113005,10,1,1,1
600022,1,113006,10,1,1,1
600022,1,113007,10,1,1,1
600022,1,113008,10,1,1,1
600022,1,113009,10,1,1,1
600022,1,113010,10,1,1,1
600022,1,113011,10,1,1,1
600022,1,113012,10,1,1,1
600022,1,113013,10,1,1,1
600022,1,113014,10,1,1,1
600022,1,113015,10,1,1,1
600022,1,113016,10,1,1,1
600022,1,113049,100,1,1,1
600022,1,113050,100,1,1,1
600022,1,113051,100,1,1,1
600022,1,113052,100,1,1,1
600022,1,113061,50,1,1,1
600022,1,113062,50,1,1,1
600022,1,113063,50,1,1,1
600022,1,113064,50,1,1,1
600022,1,113073,80,1,1,1
600022,1,113074,80,1,1,1
600022,1,113075,80,1,1,1
600022,1,113076,80,1,1,1
600023,1,113017,10,1,1,2
600023,1,113018,10,1,1,2
600023,1,113019,10,1,1,2
600023,1,113020,10,1,1,2
600023,1,113021,10,1,1,2
600023,1,113022,10,1,1,2
600023,1,113023,10,1,1,2
600023,1,113024,10,1,1,2
600023,1,113025,10,1,1,2
600023,1,113026,10,1,1,2
600023,1,113027,10,1,1,2
600023,1,113028,10,1,1,2
600023,1,113029,10,1,1,2
600023,1,113030,10,1,1,2
600023,1,113031,10,1,1,2
600023,1,113032,10,1,1,2
600023,1,113053,100,1,1,2
600023,1,113054,100,1,1,2
600023,1,113055,100,1,1,2
600023,1,113056,100,1,1,2
600023,1,113065,50,1,1,2
600023,1,113066,50,1,1,2
600023,1,113067,50,1,1,2
600023,1,113068,50,1,1,2
600023,1,113077,80,1,1,2
600023,1,113078,80,1,1,2
600023,1,113079,80,1,1,2
600023,1,113080,80,1,1,2
600024,1,113033,10,1,1,16
600024,1,113034,10,1,1,16
600024,1,113035,10,1,1,16
600024,1,113036,10,1,1,16
600024,1,113037,10,1,1,16
600024,1,113038,10,1,1,16
600024,1,113039,10,1,1,16
600024,1,113040,10,1,1,16
600024,1,113041,10,1,1,16
600024,1,113042,10,1,1,16
600024,1,113043,10,1,1,16
600024,1,113044,10,1,1,16
600024,1,113045,10,1,1,16
600024,1,113046,10,1,1,16
600024,1,113047,10,1,1,16
600024,1,113048,10,1,1,16
600024,1,113057,100,1,1,16
600024,1,113058,100,1,1,16
600024,1,113059,100,1,1,16
600024,1,113060,100,1,1,16
600024,1,113069,50,1,1,16
600024,1,113070,50,1,1,16
600024,1,113071,50,1,1,16
600024,1,113072,50,1,1,16
600024,1,113081,80,1,1,16
600024,1,113082,80,1,1,16
600024,1,113083,80,1,1,16
600024,1,113084,80,1,1,16
600025,1,113049,250,1,1,1
600025,1,113050,250,1,1,1
600025,1,113051,250,1,1,1
600025,1,113052,250,1,1,1
600025,1,113053,1000,1,1,2
600025,1,113054,1000,1,1,2
600025,1,113055,1000,1,1,2
600025,1,113056,1000,1,1,2
600025,1,113057,1000,1,1,16
600025,1,113058,1000,1,1,16
600025,1,113059,1000,1,1,16
600025,1,113060,1000,1,1,16
600025,1,113125,250,1,1,4
600025,1,113126,250,1,1,4
600025,1,113127,250,1,1,4
600025,1,113128,250,1,1,4
600025,1,113061,250,1,1,1
600025,1,113062,250,1,1,1
600025,1,113063,250,1,1,1
600025,1,113064,250,1,1,1
600025,1,113065,1000,1,1,2
600025,1,113066,1000,1,1,2
600025,1,113067,1000,1,1,2
600025,1,113068,1000,1,1,2
600025,1,113069,1000,1,1,16
600025,1,113070,1000,1,1,16
600025,1,113071,1000,1,1,16
600025,1,113072,1000,1,1,16
600025,1,113129,250,1,1,4
600025,1,113130,250,1,1,4
600025,1,113131,250,1,1,4
600025,1,113132,250,1,1,4
600025,1,113161,250,1,1,8
600025,1,113162,250,1,1,8
600025,1,113163,250,1,1,8
600025,1,113164,250,1,1,8
600025,1,113165,250,1,1,8
600025,1,113166,250,1,1,8
600025,1,113167,250,1,1,8
600025,1,113168,250,1,1,8
600025,1,113317,250,1,1,32
600025,1,113318,250,1,1,32
600025,1,113319,250,1,1,32
600025,1,113320,250,1,1,32
600025,1,113321,250,1,1,32
600025,1,113322,250,1,1,32
600025,1,113323,250,1,1,32
600025,1,113324,250,1,1,32
600026,1,113085,500,1,1,1
600026,1,113086,500,1,1,1
600026,1,113087,250,1,1,1
600026,1,113088,500,1,1,1
600026,1,113089,1000,1,1,2
600026,1,113090,500,1,1,2
600026,1,113091,1000,1,1,2
600026,1,113092,1000,1,1,2
600026,1,113093,500,1,1,16
600026,1,113094,1000,1,1,16
600026,1,113095,1000,1,1,16
600026,1,113096,1000,1,1,16
600026,1,113137,500,1,1,4
600026,1,113138,1000,1,1,4
600026,1,113139,1000,1,1,4
600026,1,113140,1000,1,1,4
600026,1,113173,500,1,1,8
600026,1,113174,1000,1,1,8
600026,1,113175,1000,1,1,8
600026,1,113176,1000,1,1,8
600026,1,113329,500,1,1,32
600026,1,113330,500,1,1,32
600026,1,113331,250,1,1,32
600026,1,113332,500,1,1,32
600027,1,113097,500,1,1,1
600027,1,113098,500,1,1,1
600027,1,113099,500,1,1,1
600027,1,113100,250,1,1,1
600027,1,113101,1000,1,1,2
600027,1,113102,500,1,1,2
600027,1,113103,1000,1,1,2
600027,1,113104,1000,1,1,2
600027,1,113105,1000,1,1,16
600027,1,113106,1000,1,1,16
600027,1,113107,500,1,1,16
600027,1,113108,1000,1,1,16
600027,1,113141,1000,1,1,4
600027,1,113142,1000,1,1,4
600027,1,113143,500,1,1,4
600027,1,113144,1000,1,1,4
600027,1,113177,1000,1,1,8
600027,1,113178,1000,1,1,8
600027,1,113179,500,1,1,8
600027,1,113180,1000,1,1,8
600027,1,113333,500,1,1,32
600027,1,113334,500,1,1,32
600027,1,113335,500,1,1,32
600027,1,113336,250,1,1,32
600028,1,113109,10,1,1,4
600028,1,113110,10,1,1,4
600028,1,113111,10,1,1,4
600028,1,113112,10,1,1,4
600028,1,113113,10,1,1,4
600028,1,113114,10,1,1,4
600028,1,113115,10,1,1,4
600028,1,113116,10,1,1,4
600028,1,113117,10,1,1,4
600028,1,113118,10,1,1,4
600028,1,113119,10,1,1,4
600028,1,113120,10,1,1,4
600028,1,113121,10,1,1,4
600028,1,113122,10,1,1,4
600028,1,113123,10,1,1,4
600028,1,113124,10,1,1,4
600028,1,113125,100,1,1,4
600028,1,113126,100,1,1,4
600028,1,113127,100,1,1,4
600028,1,113128,100,1,1,4
600028,1,113129,50,1,1,4
600028,1,113130,50,1,1,4
600028,1,113131,50,1,1,4
600028,1,113132,50,1,1,4
600028,1,113133,80,1,1,4
600028,1,113134,80,1,1,4
600028,1,113135,80,1,1,4
600028,1,113136,80,1,1,4
600029,1,113145,10,1,1,8
600029,1,113146,10,1,1,8
600029,1,113147,10,1,1,8
600029,1,113148,10,1,1,8
600029,1,113149,10,1,1,8
600029,1,113150,10,1,1,8
600029,1,113151,10,1,1,8
600029,1,113152,10,1,1,8
600029,1,113153,10,1,1,8
600029,1,113154,10,1,1,8
600029,1,113155,10,1,1,8
600029,1,113156,10,1,1,8
600029,1,113157,10,1,1,8
600029,1,113158,10,1,1,8
600029,1,113159,10,1,1,8
600029,1,113160,10,1,1,8
600029,1,113161,100,1,1,8
600029,1,113162,100,1,1,8
600029,1,113163,100,1,1,8
600029,1,113164,100,1,1,8
600029,1,113165,50,1,1,8
600029,1,113166,50,1,1,8
600029,1,113167,50,1,1,8
600029,1,113168,50,1,1,8
600029,1,113169,80,1,1,8
600029,1,113170,80,1,1,8
600029,1,113171,80,1,1,8
600029,1,113172,80,1,1,8
600030,1,113301,10,1,1,32
600030,1,113302,10,1,1,32
600030,1,113303,10,1,1,32
600030,1,113304,10,1,1,32
600030,1,113305,10,1,1,32
600030,1,113306,10,1,1,32
600030,1,113307,10,1,1,32
600030,1,113308,10,1,1,32
600030,1,113309,10,1,1,32
600030,1,113310,10,1,1,32
600030,1,113311,10,1,1,32
600030,1,113312,10,1,1,32
600030,1,113313,10,1,1,32
600030,1,113314,10,1,1,32
600030,1,113315,10,1,1,32
600030,1,113316,10,1,1,32
600030,1,113317,100,1,1,32
600030,1,113318,100,1,1,32
600030,1,113319,100,1,1,32
600030,1,113320,100,1,1,32
600030,1,113321,50,1,1,32
600030,1,113322,50,1,1,32
600030,1,113323,50,1,1,32
600030,1,113324,50,1,1,32
600030,1,113325,80,1,1,32
600030,1,113326,80,1,1,32
600030,1,113327,80,1,1,32
600030,1,113328,80,1,1,32
1500121,0,1500121,1,1,1,63
1500706,1,1510706,1,1,1,63
99900001,1,99900001,1,1,1,63
99900002,1,99900002,1,1,1,63
99900003,1,99900003,1,1,1,63
99900004,1,99900004,1,1,1,1
99900005,1,99900005,1,1,1,1
99900006,1,99900006,1,1,1,1
99900007,1,99900007,1,1,1,63
99900008,1,99900008,1,1,1,1
99900009,1,99900009,1,1,1,3
99900010,1,99900010,1,1,1,1
99900011,1,99900011,1,1,1,19
99900012,1,99900012,1,1,1,1
99900013,1,99900013,1,1,1,3
99900014,1,99900014,1,1,1,1
99900015,1,99900015,1,1,1,16
99900016,1,99900016,1,1,1,1
99900017,1,99900017,1,1,1,1
999000180,1,99900018,1,1,1,2
999000181,1,99900018,1,1,1,2
999000190,1,99900019,1,1,1,1
999000191,1,99900019,1,1,1,1
99900020,1,99900020,1,1,1,1
999000210,1,99900021,1,1,1,16
999000211,1,99900021,1,1,1,16
999000220,1,99900022,1,1,1,1
999000221,1,99900022,1,1,1,1
999000230,1,99900023,1,1,1,2
999000231,1,99900023,1,1,1,2
999000240,1,99900024,1,1,1,16
999000241,1,99900024,1,1,1,16
999000250,1,99900025,1,1,1,1
999000251,1,99900025,1,1,1,1
99900026,1,99900026,1,1,1,1
999000270,1,99900027,1,1,1,16
999000271,1,99900027,1,1,1,16
999000280,1,99900028,1,1,1,2
999000281,1,99900028,1,1,1,2
99900029,1,99900029,1,1,1,2
999000300,1,99900030,1,1,1,63
999000301,1,99900030,1,1,1,63
99900031,1,99900031,1,1,1,16
99900032,1,99900032,1,1,1,1
99900033,1,99900033,1,1,1,2
999000340,1,99900034,1,1,1,63
999000341,1,99900034,1,1,1,63
