AttributeID,Key,Param1,Param2,Pow,Tip
25689,cmi_A,catCritDmg,345,690,暴击伤害+345
25690,cmi_A,catCritDmg,345,690,暴击伤害+345
25691,cmi_A,catCritDmg,346,692,暴击伤害+346
25692,cmi_A,catCritDmg,346,692,暴击伤害+346
25693,cmi_A,catCritDmg,347,694,暴击伤害+347
25694,cmi_A,catCritDmg,347,694,暴击伤害+347
25695,cmi_A,catCritDmg,348,696,暴击伤害+348
25696,cmi_A,catCritDmg,348,696,暴击伤害+348
25697,cmi_A,catCritDmg,349,698,暴击伤害+349
25698,cmi_A,catCritDmg,349,698,暴击伤害+349
25699,cmi_A,catCritDmg,350,700,暴击伤害+350
25700,cmi_A,catCritDmg,350,700,暴击伤害+350
25701,cmi_A,catCritDmg,351,702,暴击伤害+351
25702,cmi_A,catCritDmg,351,702,暴击伤害+351
25703,cmi_A,catCritDmg,352,704,暴击伤害+352
25704,cmi_A,catCritDmg,352,704,暴击伤害+352
25705,cmi_A,catCritDmg,353,706,暴击伤害+353
25706,cmi_A,catCritDmg,353,706,暴击伤害+353
25707,cmi_A,catCritDmg,354,708,暴击伤害+354
25708,cmi_A,catCritDmg,354,708,暴击伤害+354
25709,cmi_A,catCritDmg,355,710,暴击伤害+355
25710,cmi_A,catCritDmg,355,710,暴击伤害+355
25711,cmi_A,catCritDmg,356,712,暴击伤害+356
25712,cmi_A,catCritDmg,356,712,暴击伤害+356
25713,cmi_A,catCritDmg,357,714,暴击伤害+357
25714,cmi_A,catCritDmg,357,714,暴击伤害+357
25715,cmi_A,catCritDmg,358,716,暴击伤害+358
25716,cmi_A,catCritDmg,358,716,暴击伤害+358
25717,cmi_A,catCritDmg,359,718,暴击伤害+359
25718,cmi_A,catCritDmg,359,718,暴击伤害+359
25719,cmi_A,catCritDmg,360,720,暴击伤害+360
25720,cmi_A,catCritDmg,360,720,暴击伤害+360
25721,cmi_A,catCritDmg,361,722,暴击伤害+361
25722,cmi_A,catCritDmg,361,722,暴击伤害+361
25723,cmi_A,catCritDmg,362,724,暴击伤害+362
25724,cmi_A,catCritDmg,362,724,暴击伤害+362
25725,cmi_A,catCritDmg,363,726,暴击伤害+363
25726,cmi_A,catCritDmg,363,726,暴击伤害+363
25727,cmi_A,catCritDmg,364,728,暴击伤害+364
25728,cmi_A,catCritDmg,364,728,暴击伤害+364
25729,cmi_A,catCritDmg,365,730,暴击伤害+365
25730,cmi_A,catCritDmg,365,730,暴击伤害+365
25731,cmi_A,catCritDmg,366,732,暴击伤害+366
25732,cmi_A,catCritDmg,366,732,暴击伤害+366
25733,cmi_A,catCritDmg,367,734,暴击伤害+367
25734,cmi_A,catCritDmg,367,734,暴击伤害+367
25735,cmi_A,catCritDmg,368,736,暴击伤害+368
25736,cmi_A,catCritDmg,368,736,暴击伤害+368
25737,cmi_A,catCritDmg,369,738,暴击伤害+369
25738,cmi_A,catCritDmg,369,738,暴击伤害+369
25739,cmi_A,catCritDmg,370,740,暴击伤害+370
25740,cmi_A,catCritDmg,370,740,暴击伤害+370
25741,cmi_A,catCritDmg,371,742,暴击伤害+371
25742,cmi_A,catCritDmg,371,742,暴击伤害+371
25743,cmi_A,catCritDmg,372,744,暴击伤害+372
25744,cmi_A,catCritDmg,372,744,暴击伤害+372
25745,cmi_A,catCritDmg,373,746,暴击伤害+373
25746,cmi_A,catCritDmg,373,746,暴击伤害+373
25747,cmi_A,catCritDmg,374,748,暴击伤害+374
25748,cmi_A,catCritDmg,374,748,暴击伤害+374
25749,cmi_A,catCritDmg,375,750,暴击伤害+375
25750,cmi_A,catCritDmg,375,750,暴击伤害+375
25751,cmi_A,catCritDmg,376,752,暴击伤害+376
25752,cmi_A,catCritDmg,376,752,暴击伤害+376
25753,cmi_A,catCritDmg,377,754,暴击伤害+377
25754,cmi_A,catCritDmg,377,754,暴击伤害+377
25755,cmi_A,catCritDmg,378,756,暴击伤害+378
25756,cmi_A,catCritDmg,378,756,暴击伤害+378
25757,cmi_A,catCritDmg,379,758,暴击伤害+379
25758,cmi_A,catCritDmg,379,758,暴击伤害+379
25759,cmi_A,catCritDmg,380,760,暴击伤害+380
25760,cmi_A,catCritDmg,380,760,暴击伤害+380
25761,cmi_A,catCritDmg,381,762,暴击伤害+381
25762,cmi_A,catCritDmg,381,762,暴击伤害+381
25763,cmi_A,catCritDmg,382,764,暴击伤害+382
25764,cmi_A,catCritDmg,382,764,暴击伤害+382
25765,cmi_A,catCritDmg,383,766,暴击伤害+383
25766,cmi_A,catCritDmg,383,766,暴击伤害+383
25767,cmi_A,catCritDmg,384,768,暴击伤害+384
25768,cmi_A,catCritDmg,384,768,暴击伤害+384
25769,cmi_A,catCritDmg,385,770,暴击伤害+385
25770,cmi_A,catCritDmg,385,770,暴击伤害+385
25771,cmi_A,catCritDmg,386,772,暴击伤害+386
25772,cmi_A,catCritDmg,386,772,暴击伤害+386
25773,cmi_A,catCritDmg,387,774,暴击伤害+387
25774,cmi_A,catCritDmg,387,774,暴击伤害+387
25775,cmi_A,catCritDmg,388,776,暴击伤害+388
25776,cmi_A,catCritDmg,388,776,暴击伤害+388
25777,cmi_A,catCritDmg,389,778,暴击伤害+389
25778,cmi_A,catCritDmg,389,778,暴击伤害+389
25779,cmi_A,catCritDmg,390,780,暴击伤害+390
25780,cmi_A,catCritDmg,390,780,暴击伤害+390
25781,cmi_A,catCritDmg,391,782,暴击伤害+391
25782,cmi_A,catCritDmg,391,782,暴击伤害+391
25783,cmi_A,catCritDmg,392,784,暴击伤害+392
25784,cmi_A,catCritDmg,392,784,暴击伤害+392
25785,cmi_A,catCritDmg,393,786,暴击伤害+393
25786,cmi_A,catCritDmg,393,786,暴击伤害+393
25787,cmi_A,catCritDmg,394,788,暴击伤害+394
25788,cmi_A,catCritDmg,394,788,暴击伤害+394
25789,cmi_A,catCritDmg,395,790,暴击伤害+395
25790,cmi_A,catCritDmg,395,790,暴击伤害+395
25791,cmi_A,catCritDmg,396,792,暴击伤害+396
25792,cmi_A,catCritDmg,396,792,暴击伤害+396
25793,cmi_A,catCritDmg,397,794,暴击伤害+397
25794,cmi_A,catCritDmg,397,794,暴击伤害+397
25795,cmi_A,catCritDmg,398,796,暴击伤害+398
25796,cmi_A,catCritDmg,398,796,暴击伤害+398
25797,cmi_A,catCritDmg,399,798,暴击伤害+399
25798,cmi_A,catCritDmg,399,798,暴击伤害+399
25799,cmi_A,catCritDmg,400,800,暴击伤害+400
25800,cmi_A,catCritDmg,400,800,暴击伤害+400
25801,cmi_A,catCritDmg,401,802,暴击伤害+401
25802,cmi_A,catCritDmg,401,802,暴击伤害+401
25803,cmi_A,catCritDmg,402,804,暴击伤害+402
25804,cmi_A,catCritDmg,402,804,暴击伤害+402
25805,cmi_A,catCritDmg,403,806,暴击伤害+403
25806,cmi_A,catCritDmg,403,806,暴击伤害+403
25807,cmi_A,catCritDmg,404,808,暴击伤害+404
25808,cmi_A,catCritDmg,404,808,暴击伤害+404
25809,cmi_A,catCritDmg,405,810,暴击伤害+405
25810,cmi_A,catCritDmg,405,810,暴击伤害+405
25811,cmi_A,catCritDmg,406,812,暴击伤害+406
25812,cmi_A,catCritDmg,406,812,暴击伤害+406
25813,cmi_A,catCritDmg,407,814,暴击伤害+407
25814,cmi_A,catCritDmg,407,814,暴击伤害+407
25815,cmi_A,catCritDmg,408,816,暴击伤害+408
25816,cmi_A,catCritDmg,408,816,暴击伤害+408
25817,cmi_A,catCritDmg,409,818,暴击伤害+409
25818,cmi_A,catCritDmg,409,818,暴击伤害+409
25819,cmi_A,catCritDmg,410,820,暴击伤害+410
25820,cmi_A,catCritDmg,410,820,暴击伤害+410
25821,cmi_A,catCritDmg,411,822,暴击伤害+411
25822,cmi_A,catCritDmg,411,822,暴击伤害+411
25823,cmi_A,catCritDmg,412,824,暴击伤害+412
25824,cmi_A,catCritDmg,412,824,暴击伤害+412
25825,cmi_A,catCritDmg,413,826,暴击伤害+413
25826,cmi_A,catCritDmg,413,826,暴击伤害+413
25827,cmi_A,catCritDmg,414,828,暴击伤害+414
25828,cmi_A,catCritDmg,414,828,暴击伤害+414
25829,cmi_A,catCritDmg,415,830,暴击伤害+415
25830,cmi_A,catCritDmg,415,830,暴击伤害+415
25831,cmi_A,catCritDmg,416,832,暴击伤害+416
25832,cmi_A,catCritDmg,416,832,暴击伤害+416
25833,cmi_A,catCritDmg,417,834,暴击伤害+417
25834,cmi_A,catCritDmg,417,834,暴击伤害+417
25835,cmi_A,catCritDmg,418,836,暴击伤害+418
25836,cmi_A,catCritDmg,418,836,暴击伤害+418
25837,cmi_A,catCritDmg,419,838,暴击伤害+419
25838,cmi_A,catCritDmg,419,838,暴击伤害+419
25839,cmi_A,catCritDmg,420,840,暴击伤害+420
25840,cmi_A,catCritDmg,420,840,暴击伤害+420
25841,cmi_A,catCritDmg,421,842,暴击伤害+421
25842,cmi_A,catCritDmg,421,842,暴击伤害+421
25843,cmi_A,catCritDmg,422,844,暴击伤害+422
25844,cmi_A,catCritDmg,422,844,暴击伤害+422
25845,cmi_A,catCritDmg,423,846,暴击伤害+423
25846,cmi_A,catCritDmg,423,846,暴击伤害+423
25847,cmi_A,catCritDmg,424,848,暴击伤害+424
25848,cmi_A,catCritDmg,424,848,暴击伤害+424
25849,cmi_A,catCritDmg,425,850,暴击伤害+425
25850,cmi_A,catCritDmg,425,850,暴击伤害+425
25851,cmi_A,catCritDmg,426,852,暴击伤害+426
25852,cmi_A,catCritDmg,426,852,暴击伤害+426
25853,cmi_A,catCritDmg,427,854,暴击伤害+427
25854,cmi_A,catCritDmg,427,854,暴击伤害+427
25855,cmi_A,catCritDmg,428,856,暴击伤害+428
25856,cmi_A,catCritDmg,428,856,暴击伤害+428
25857,cmi_A,catCritDmg,429,858,暴击伤害+429
25858,cmi_A,catCritDmg,429,858,暴击伤害+429
25859,cmi_A,catCritDmg,430,860,暴击伤害+430
25860,cmi_A,catCritDmg,430,860,暴击伤害+430
25861,cmi_A,catCritDmg,431,862,暴击伤害+431
25862,cmi_A,catCritDmg,431,862,暴击伤害+431
25863,cmi_A,catCritDmg,432,864,暴击伤害+432
25864,cmi_A,catCritDmg,432,864,暴击伤害+432
25865,cmi_A,catCritDmg,433,866,暴击伤害+433
25866,cmi_A,catCritDmg,433,866,暴击伤害+433
25867,cmi_A,catCritDmg,434,868,暴击伤害+434
25868,cmi_A,catCritDmg,434,868,暴击伤害+434
25869,cmi_A,catCritDmg,435,870,暴击伤害+435
25870,cmi_A,catCritDmg,435,870,暴击伤害+435
25871,cmi_A,catCritDmg,436,872,暴击伤害+436
25872,cmi_A,catCritDmg,436,872,暴击伤害+436
25873,cmi_A,catCritDmg,437,874,暴击伤害+437
25874,cmi_A,catCritDmg,437,874,暴击伤害+437
25875,cmi_A,catCritDmg,438,876,暴击伤害+438
25876,cmi_A,catCritDmg,438,876,暴击伤害+438
25877,cmi_A,catCritDmg,439,878,暴击伤害+439
25878,cmi_A,catCritDmg,439,878,暴击伤害+439
25879,cmi_A,catCritDmg,440,880,暴击伤害+440
25880,cmi_A,catCritDmg,440,880,暴击伤害+440
25881,cmi_A,catCritDmg,441,882,暴击伤害+441
25882,cmi_A,catCritDmg,441,882,暴击伤害+441
25883,cmi_A,catCritDmg,442,884,暴击伤害+442
25884,cmi_A,catCritDmg,442,884,暴击伤害+442
25885,cmi_A,catCritDmg,443,886,暴击伤害+443
25886,cmi_A,catCritDmg,443,886,暴击伤害+443
25887,cmi_A,catCritDmg,444,888,暴击伤害+444
25888,cmi_A,catCritDmg,444,888,暴击伤害+444
25889,cmi_A,catCritDmg,445,890,暴击伤害+445
25890,cmi_A,catCritDmg,445,890,暴击伤害+445
25891,cmi_A,catCritDmg,446,892,暴击伤害+446
25892,cmi_A,catCritDmg,446,892,暴击伤害+446
25893,cmi_A,catCritDmg,447,894,暴击伤害+447
25894,cmi_A,catCritDmg,447,894,暴击伤害+447
25895,cmi_A,catCritDmg,448,896,暴击伤害+448
25896,cmi_A,catCritDmg,448,896,暴击伤害+448
25897,cmi_A,catCritDmg,449,898,暴击伤害+449
25898,cmi_A,catCritDmg,449,898,暴击伤害+449
25899,cmi_A,catCritDmg,450,900,暴击伤害+450
25900,cmi_A,catCritDmg,450,900,暴击伤害+450
25901,cmi_A,catCritDmg,451,902,暴击伤害+451
25902,cmi_A,catCritDmg,451,902,暴击伤害+451
25903,cmi_A,catCritDmg,452,904,暴击伤害+452
25904,cmi_A,catCritDmg,452,904,暴击伤害+452
25905,cmi_A,catCritDmg,453,906,暴击伤害+453
25906,cmi_A,catCritDmg,453,906,暴击伤害+453
25907,cmi_A,catCritDmg,454,908,暴击伤害+454
25908,cmi_A,catCritDmg,454,908,暴击伤害+454
25909,cmi_A,catCritDmg,455,910,暴击伤害+455
25910,cmi_A,catCritDmg,455,910,暴击伤害+455
25911,cmi_A,catCritDmg,456,912,暴击伤害+456
25912,cmi_A,catCritDmg,456,912,暴击伤害+456
25913,cmi_A,catCritDmg,457,914,暴击伤害+457
25914,cmi_A,catCritDmg,457,914,暴击伤害+457
25915,cmi_A,catCritDmg,458,916,暴击伤害+458
25916,cmi_A,catCritDmg,458,916,暴击伤害+458
25917,cmi_A,catCritDmg,459,918,暴击伤害+459
25918,cmi_A,catCritDmg,459,918,暴击伤害+459
25919,cmi_A,catCritDmg,460,920,暴击伤害+460
25920,cmi_A,catCritDmg,460,920,暴击伤害+460
25921,cmi_A,catCritDmg,461,922,暴击伤害+461
25922,cmi_A,catCritDmg,461,922,暴击伤害+461
25923,cmi_A,catCritDmg,462,924,暴击伤害+462
25924,cmi_A,catCritDmg,462,924,暴击伤害+462
25925,cmi_A,catCritDmg,463,926,暴击伤害+463
25926,cmi_A,catCritDmg,463,926,暴击伤害+463
25927,cmi_A,catCritDmg,464,928,暴击伤害+464
25928,cmi_A,catCritDmg,464,928,暴击伤害+464
25929,cmi_A,catCritDmg,465,930,暴击伤害+465
25930,cmi_A,catCritDmg,465,930,暴击伤害+465
25931,cmi_A,catCritDmg,466,932,暴击伤害+466
25932,cmi_A,catCritDmg,466,932,暴击伤害+466
25933,cmi_A,catCritDmg,467,934,暴击伤害+467
25934,cmi_A,catCritDmg,467,934,暴击伤害+467
25935,cmi_A,catCritDmg,468,936,暴击伤害+468
25936,cmi_A,catCritDmg,468,936,暴击伤害+468
25937,cmi_A,catCritDmg,469,938,暴击伤害+469
25938,cmi_A,catCritDmg,469,938,暴击伤害+469
25939,cmi_A,catCritDmg,470,940,暴击伤害+470
25940,cmi_A,catCritDmg,470,940,暴击伤害+470
25941,cmi_A,catCritDmg,471,942,暴击伤害+471
25942,cmi_A,catCritDmg,471,942,暴击伤害+471
25943,cmi_A,catCritDmg,472,944,暴击伤害+472
25944,cmi_A,catCritDmg,472,944,暴击伤害+472
25945,cmi_A,catCritDmg,473,946,暴击伤害+473
25946,cmi_A,catCritDmg,473,946,暴击伤害+473
25947,cmi_A,catCritDmg,474,948,暴击伤害+474
25948,cmi_A,catCritDmg,474,948,暴击伤害+474
25949,cmi_A,catCritDmg,475,950,暴击伤害+475
25950,cmi_A,catCritDmg,475,950,暴击伤害+475
25951,cmi_A,catCritDmg,476,952,暴击伤害+476
25952,cmi_A,catCritDmg,476,952,暴击伤害+476
25953,cmi_A,catCritDmg,477,954,暴击伤害+477
25954,cmi_A,catCritDmg,477,954,暴击伤害+477
25955,cmi_A,catCritDmg,478,956,暴击伤害+478
25956,cmi_A,catCritDmg,478,956,暴击伤害+478
25957,cmi_A,catCritDmg,479,958,暴击伤害+479
25958,cmi_A,catCritDmg,479,958,暴击伤害+479
25959,cmi_A,catCritDmg,480,960,暴击伤害+480
25960,cmi_A,catCritDmg,480,960,暴击伤害+480
25961,cmi_A,catCritDmg,481,962,暴击伤害+481
25962,cmi_A,catCritDmg,481,962,暴击伤害+481
25963,cmi_A,catCritDmg,482,964,暴击伤害+482
25964,cmi_A,catCritDmg,482,964,暴击伤害+482
25965,cmi_A,catCritDmg,483,966,暴击伤害+483
25966,cmi_A,catCritDmg,483,966,暴击伤害+483
25967,cmi_A,catCritDmg,484,968,暴击伤害+484
25968,cmi_A,catCritDmg,484,968,暴击伤害+484
25969,cmi_A,catCritDmg,485,970,暴击伤害+485
25970,cmi_A,catCritDmg,485,970,暴击伤害+485
25971,cmi_A,catCritDmg,486,972,暴击伤害+486
25972,cmi_A,catCritDmg,486,972,暴击伤害+486
25973,cmi_A,catCritDmg,487,974,暴击伤害+487
25974,cmi_A,catCritDmg,487,974,暴击伤害+487
25975,cmi_A,catCritDmg,488,976,暴击伤害+488
25976,cmi_A,catCritDmg,488,976,暴击伤害+488
25977,cmi_A,catCritDmg,489,978,暴击伤害+489
25978,cmi_A,catCritDmg,489,978,暴击伤害+489
25979,cmi_A,catCritDmg,490,980,暴击伤害+490
25980,cmi_A,catCritDmg,490,980,暴击伤害+490
25981,cmi_A,catCritDmg,491,982,暴击伤害+491
25982,cmi_A,catCritDmg,491,982,暴击伤害+491
25983,cmi_A,catCritDmg,492,984,暴击伤害+492
25984,cmi_A,catCritDmg,492,984,暴击伤害+492
25985,cmi_A,catCritDmg,493,986,暴击伤害+493
25986,cmi_A,catCritDmg,493,986,暴击伤害+493
25987,cmi_A,catCritDmg,494,988,暴击伤害+494
25988,cmi_A,catCritDmg,494,988,暴击伤害+494
25989,cmi_A,catCritDmg,495,990,暴击伤害+495
25990,cmi_A,catCritDmg,495,990,暴击伤害+495
25991,cmi_A,catCritDmg,496,992,暴击伤害+496
25992,cmi_A,catCritDmg,496,992,暴击伤害+496
25993,cmi_A,catCritDmg,497,994,暴击伤害+497
25994,cmi_A,catCritDmg,497,994,暴击伤害+497
25995,cmi_A,catCritDmg,498,996,暴击伤害+498
25996,cmi_A,catCritDmg,498,996,暴击伤害+498
25997,cmi_A,catCritDmg,499,998,暴击伤害+499
25998,cmi_A,catCritDmg,499,998,暴击伤害+499
25999,cmi_A,catCritDmg,500,1000,暴击伤害+500
26001,cmi_A,catCritResist,100,4,减暴击+1%
26002,cmi_A,catCritResist,100,4,减暴击+1%
26003,cmi_A,catCritResist,100,4,减暴击+1%
26004,cmi_A,catCritResist,100,4,减暴击+1%
26005,cmi_A,catCritResist,200,8,减暴击+2%
26006,cmi_A,catCritResist,200,8,减暴击+2%
26007,cmi_A,catCritResist,200,8,减暴击+2%
26008,cmi_A,catCritResist,200,8,减暴击+2%
26009,cmi_A,catCritResist,300,12,减暴击+3%
26010,cmi_A,catCritResist,300,12,减暴击+3%
26011,cmi_A,catCritResist,300,12,减暴击+3%
26012,cmi_A,catCritResist,300,12,减暴击+3%
26013,cmi_A,catCritResist,400,16,减暴击+4%
26014,cmi_A,catCritResist,400,16,减暴击+4%
26015,cmi_A,catCritResist,400,16,减暴击+4%
26016,cmi_A,catCritResist,400,16,减暴击+4%
26017,cmi_A,catCritResist,500,20,减暴击+5%
26018,cmi_A,catCritResist,500,20,减暴击+5%
26019,cmi_A,catCritResist,500,20,减暴击+5%
26020,cmi_A,catCritResist,500,20,减暴击+5%
26021,cmi_A,catCritResist,600,24,减暴击+6%
26022,cmi_A,catCritResist,600,24,减暴击+6%
26023,cmi_A,catCritResist,600,24,减暴击+6%
26024,cmi_A,catCritResist,600,24,减暴击+6%
26025,cmi_A,catCritResist,700,28,减暴击+7%
26026,cmi_A,catCritResist,700,28,减暴击+7%
26027,cmi_A,catCritResist,700,28,减暴击+7%
26028,cmi_A,catCritResist,700,28,减暴击+7%
26029,cmi_A,catCritResist,800,32,减暴击+8%
26030,cmi_A,catCritResist,800,32,减暴击+8%
26031,cmi_A,catCritResist,800,32,减暴击+8%
26032,cmi_A,catCritResist,800,32,减暴击+8%
26033,cmi_A,catCritResist,900,36,减暴击+9%
26034,cmi_A,catCritResist,900,36,减暴击+9%
26035,cmi_A,catCritResist,900,36,减暴击+9%
26036,cmi_A,catCritResist,900,36,减暴击+9%
26037,cmi_A,catCritResist,1000,40,减暴击+10%
26038,cmi_A,catCritResist,1000,40,减暴击+10%
26039,cmi_A,catCritResist,1000,40,减暴击+10%
26040,cmi_A,catCritResist,1000,40,减暴击+10%
26041,cmi_A,catCritResist,1100,44,减暴击+11%
26042,cmi_A,catCritResist,1100,44,减暴击+11%
26043,cmi_A,catCritResist,1100,44,减暴击+11%
26044,cmi_A,catCritResist,1100,44,减暴击+11%
26045,cmi_A,catCritResist,1200,48,减暴击+12%
26046,cmi_A,catCritResist,1200,48,减暴击+12%
26047,cmi_A,catCritResist,1200,48,减暴击+12%
26048,cmi_A,catCritResist,1200,48,减暴击+12%
26049,cmi_A,catCritResist,1300,52,减暴击+13%
26050,cmi_A,catCritResist,1300,52,减暴击+13%
26051,cmi_A,catCritResist,1300,52,减暴击+13%
26052,cmi_A,catCritResist,1300,52,减暴击+13%
26053,cmi_A,catCritResist,1400,56,减暴击+14%
26054,cmi_A,catCritResist,1400,56,减暴击+14%
26055,cmi_A,catCritResist,1400,56,减暴击+14%
26056,cmi_A,catCritResist,1400,56,减暴击+14%
26057,cmi_A,catCritResist,1500,60,减暴击+15%
26058,cmi_A,catCritResist,1500,60,减暴击+15%
26059,cmi_A,catCritResist,1500,60,减暴击+15%
26060,cmi_A,catCritResist,1500,60,减暴击+15%
26061,cmi_A,catCritResist,1600,64,减暴击+16%
26062,cmi_A,catCritResist,1600,64,减暴击+16%
26063,cmi_A,catCritResist,1600,64,减暴击+16%
26064,cmi_A,catCritResist,1600,64,减暴击+16%
26065,cmi_A,catCritResist,1700,68,减暴击+17%
26066,cmi_A,catCritResist,1700,68,减暴击+17%
26067,cmi_A,catCritResist,1700,68,减暴击+17%
26068,cmi_A,catCritResist,1700,68,减暴击+17%
26069,cmi_A,catCritResist,1800,72,减暴击+18%
26070,cmi_A,catCritResist,1800,72,减暴击+18%
26071,cmi_A,catCritResist,1800,72,减暴击+18%
26072,cmi_A,catCritResist,1800,72,减暴击+18%
26073,cmi_A,catCritResist,1900,76,减暴击+19%
26074,cmi_A,catCritResist,1900,76,减暴击+19%
26075,cmi_A,catCritResist,1900,76,减暴击+19%
26076,cmi_A,catCritResist,1900,76,减暴击+19%
26077,cmi_A,catCritResist,2000,80,减暴击+20%
26078,cmi_A,catCritResist,2000,80,减暴击+20%
26079,cmi_A,catCritResist,2000,80,减暴击+20%
26080,cmi_A,catCritResist,2000,80,减暴击+20%
26081,cmi_A,catCritResist,2100,84,减暴击+21%
26082,cmi_A,catCritResist,2100,84,减暴击+21%
26083,cmi_A,catCritResist,2100,84,减暴击+21%
26084,cmi_A,catCritResist,2100,84,减暴击+21%
26085,cmi_A,catCritResist,2200,88,减暴击+22%
26086,cmi_A,catCritResist,2200,88,减暴击+22%
26087,cmi_A,catCritResist,2200,88,减暴击+22%
26088,cmi_A,catCritResist,2200,88,减暴击+22%
26089,cmi_A,catCritResist,2300,92,减暴击+23%
26090,cmi_A,catCritResist,2300,92,减暴击+23%
26091,cmi_A,catCritResist,2300,92,减暴击+23%
26092,cmi_A,catCritResist,2300,92,减暴击+23%
26093,cmi_A,catCritResist,2400,96,减暴击+24%
26094,cmi_A,catCritResist,2400,96,减暴击+24%
26095,cmi_A,catCritResist,2400,96,减暴击+24%
26096,cmi_A,catCritResist,2400,96,减暴击+24%
26097,cmi_A,catCritResist,2500,100,减暴击+25%
26098,cmi_A,catCritResist,2500,100,减暴击+25%
26099,cmi_A,catCritResist,2500,100,减暴击+25%
26100,cmi_A,catCritResist,2500,100,减暴击+25%
26101,cmi_A,catCritResist,2600,104,减暴击+26%
26102,cmi_A,catCritResist,2600,104,减暴击+26%
26103,cmi_A,catCritResist,2600,104,减暴击+26%
26104,cmi_A,catCritResist,2600,104,减暴击+26%
26105,cmi_A,catCritResist,2700,108,减暴击+27%
26106,cmi_A,catCritResist,2700,108,减暴击+27%
26107,cmi_A,catCritResist,2700,108,减暴击+27%
26108,cmi_A,catCritResist,2700,108,减暴击+27%
26109,cmi_A,catCritResist,2800,112,减暴击+28%
26110,cmi_A,catCritResist,2800,112,减暴击+28%
26111,cmi_A,catCritResist,2800,112,减暴击+28%
26112,cmi_A,catCritResist,2800,112,减暴击+28%
26113,cmi_A,catCritResist,2900,116,减暴击+29%
26114,cmi_A,catCritResist,2900,116,减暴击+29%
26115,cmi_A,catCritResist,2900,116,减暴击+29%
26116,cmi_A,catCritResist,2900,116,减暴击+29%
26117,cmi_A,catCritResist,3000,120,减暴击+30%
26118,cmi_A,catCritResist,3000,120,减暴击+30%
26119,cmi_A,catCritResist,3000,120,减暴击+30%
26120,cmi_A,catCritResist,3000,120,减暴击+30%
26121,cmi_A,catCritResist,3100,124,减暴击+31%
26122,cmi_A,catCritResist,3100,124,减暴击+31%
26123,cmi_A,catCritResist,3100,124,减暴击+31%
26124,cmi_A,catCritResist,3100,124,减暴击+31%
26125,cmi_A,catCritResist,3200,128,减暴击+32%
26126,cmi_A,catCritResist,3200,128,减暴击+32%
26127,cmi_A,catCritResist,3200,128,减暴击+32%
26128,cmi_A,catCritResist,3200,128,减暴击+32%
26129,cmi_A,catCritResist,3300,132,减暴击+33%
26130,cmi_A,catCritResist,3300,132,减暴击+33%
26131,cmi_A,catCritResist,3300,132,减暴击+33%
26132,cmi_A,catCritResist,3300,132,减暴击+33%
26133,cmi_A,catCritResist,3400,136,减暴击+34%
26134,cmi_A,catCritResist,3400,136,减暴击+34%
26135,cmi_A,catCritResist,3400,136,减暴击+34%
26136,cmi_A,catCritResist,3400,136,减暴击+34%
26137,cmi_A,catCritResist,3500,140,减暴击+35%
26138,cmi_A,catCritResist,3500,140,减暴击+35%
26139,cmi_A,catCritResist,3500,140,减暴击+35%
26140,cmi_A,catCritResist,3500,140,减暴击+35%
26141,cmi_A,catCritResist,3600,144,减暴击+36%
26142,cmi_A,catCritResist,3600,144,减暴击+36%
26143,cmi_A,catCritResist,3600,144,减暴击+36%
26144,cmi_A,catCritResist,3600,144,减暴击+36%
26145,cmi_A,catCritResist,3700,148,减暴击+37%
26146,cmi_A,catCritResist,3700,148,减暴击+37%
26147,cmi_A,catCritResist,3700,148,减暴击+37%
26148,cmi_A,catCritResist,3700,148,减暴击+37%
26149,cmi_A,catCritResist,3800,152,减暴击+38%
26150,cmi_A,catCritResist,3800,152,减暴击+38%
26151,cmi_A,catCritResist,3800,152,减暴击+38%
26152,cmi_A,catCritResist,3800,152,减暴击+38%
26153,cmi_A,catCritResist,3900,156,减暴击+39%
26154,cmi_A,catCritResist,3900,156,减暴击+39%
26155,cmi_A,catCritResist,3900,156,减暴击+39%
26156,cmi_A,catCritResist,3900,156,减暴击+39%
26157,cmi_A,catCritResist,4000,160,减暴击+40%
26158,cmi_A,catCritResist,4000,160,减暴击+40%
26159,cmi_A,catCritResist,4000,160,减暴击+40%
26160,cmi_A,catCritResist,4000,160,减暴击+40%
26161,cmi_A,catCritResist,4100,164,减暴击+41%
26162,cmi_A,catCritResist,4100,164,减暴击+41%
26163,cmi_A,catCritResist,4100,164,减暴击+41%
26164,cmi_A,catCritResist,4100,164,减暴击+41%
26165,cmi_A,catCritResist,4200,168,减暴击+42%
26166,cmi_A,catCritResist,4200,168,减暴击+42%
26167,cmi_A,catCritResist,4200,168,减暴击+42%
26168,cmi_A,catCritResist,4200,168,减暴击+42%
26169,cmi_A,catCritResist,4300,172,减暴击+43%
26170,cmi_A,catCritResist,4300,172,减暴击+43%
26171,cmi_A,catCritResist,4300,172,减暴击+43%
26172,cmi_A,catCritResist,4300,172,减暴击+43%
26173,cmi_A,catCritResist,4400,176,减暴击+44%
26174,cmi_A,catCritResist,4400,176,减暴击+44%
26175,cmi_A,catCritResist,4400,176,减暴击+44%
26176,cmi_A,catCritResist,4400,176,减暴击+44%
26177,cmi_A,catCritResist,4500,180,减暴击+45%
26178,cmi_A,catCritResist,4500,180,减暴击+45%
